0,1,2,3,4,5
21,14,668,45,0,Prey
21,15,407,167,0,Prey
21,16,45,448,0,Prey
21,17,414,735,0,Prey
21,18,203,704,0,Prey
21,19,32,214,0,Prey
21,20,412,331,0,Hunter
21,21,172,446,0,Hunter
21,22,225,540,0,Hunter
21,23,544,529,0,Hunter
21,24,553,549,0,Hunter
21,25,317,517,0,Hunter
21,26,558,276,0,Hunter
21,27,577,315,0,Hunter
21,28,704,650,0,Hunter
21,29,212,9,0,Hunter
21,30,686,584,0,Grass
21,31,186,204,0,Grass
21,32,112,524,0,Grass
21,33,178,72,0,Grass
21,34,341,498,0,Grass
21,35,361,60,0,Grass
